id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country
maison-de-retraite-emmaus-centre-ville	Maison de retraite Emmaüs Centre Ville	Groupe		Premier contact	3 rue Sainte-Elisabeth	0388144295		Inconnu	54			Groupe: Association gestion Emmaüs Diaconesses | Finess: 670796937 | Lits: 54 | Hébergement min: 2 575,50  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Strasbourg	Grand Est	France
ehpad-home-des-4-saisons	EHPAD Home des 4 Saisons	Groupe		Premier contact	Rue Pasteur	0387283150		Inconnu	70			Groupe: Maison de Retraite | Finess: 570002071 | Lits: 70 | Hébergement min: 1 978,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Puttelange-aux-Lacs	Grand Est	France
ehpad-intra-hospitalier-de-wissembourg	EHPAD Intra-hospitalier de Wissembourg	Groupe		Premier contact	24 route de Weiler	0388541186		Inconnu	60			Groupe: Centre hospitalier Intercommunal de la Lauter | Finess: 670015551 | Lits: 60 | Hébergement min: 2 292,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Wissembourg	Grand Est	France
ehpad-les-aulnes	EHPAD Les aulnes	Groupe		Premier contact	27 rue du Presbytère	0388541186		Inconnu	60			Groupe: Centre hospitalier Intercommunal de la Lauter | Finess: 670796374 | Lits: 60 | Hébergement min: 2 292,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Betschdorf	Grand Est	France
ehpad-notre-dame-des-apotres	EHPAD Notre-Dame des Apôtres	Groupe		Premier contact	34 rue Bartholdi	0389240309		Inconnu	52			Groupe: Association Chemins d'Espérance | Finess: 680003050 | Lits: 52 | Hébergement min: 2 641,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Colmar	Grand Est	France
ehpad-villa-saint-pierre-fourier	EHPAD Villa Saint-Pierre Fourier	Groupe		Premier contact	11 rue de Laxou	0383174640		Inconnu	53			Groupe: Fondation Saint-Charles de Nancy | Finess: 540009024 | Lits: 53 | Hébergement min: 2 583,00  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Villers-lès-Nancy	Grand Est	France
ehpad-le-val-de-seille	EHPAD Le Val-de-Seille	Groupe		Premier contact	3 rue Eugène Jouin	0387523200		Inconnu	60			Groupe: Association Maison de Retraite Val-de-Seille | Finess: 570014159 | Lits: 60 | Hébergement min: 2 277,60  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marly	Grand Est	France
ehpad-du-bourg	EHPAD du Bourg	Groupe		Premier contact	5 rue Louis Pasteur	0556214706		Inconnu	64			Groupe: SAS GEMOVIE | Finess: 330799040 | Lits: 64 | Hébergement min: 3 294,60  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Martignas-sur-Jalle	Nouvelle-Aquitaine	France
ehpad-residence-de-ditschviller	EHPAD Résidence de Ditschviller	Groupe		Premier contact	Avenue de Ditschviller	0387294300		Inconnu	70			Groupe: Association Jacques Prevert | Finess: 570012716 | Lits: 70 | Hébergement min: 1 943,40  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Cocheren	Grand Est	France
ehpad-linard	EHPAD Linard	Groupe		Premier contact	2 place d'Armes	0324725131		Inconnu	70			Groupe: EHPAD Linard | Finess: 80002066 | Lits: 70 | Hébergement min: 1 939,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Germainmont	Grand Est	France
fms-ehpad-jean-martin-moye	FMS EHPAD Jean Martin Moye	Groupe		Premier contact	21 rue Bienheureux Jean-Martin Moye	0329381264		Inconnu	64			Groupe: FMSDV | Finess: 880783444 | Lits: 64 | Hébergement min: 2 119,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Essegney	Grand Est	France
ehpad-anne-et-jean-marie-compas	EHPAD Anne et Jean-Marie Compas	Groupe		Premier contact	96 rue de la Roche Guerin	0329824481		Inconnu	58			Groupe: Association Maison d'Accueil Marcel Boussac | Finess: 880783634 | Lits: 58 | Hébergement min: 2 313,90  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dinozé	Grand Est	France
ehpad-le-foyer-du-parc	EHPAD Le Foyer du Parc	Groupe		Premier contact	14 rue Alfred Hartmann	0389774221		Inconnu	60			Groupe: Bienvenue Foyer du Parc | Finess: 680004413 | Lits: 60 | Hébergement min: 2 232,60  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Munster	Grand Est	France
maison-de-retraite-saint-simon	Maison de retraite Saint-Simon	Groupe		Premier contact	1 chemin de Derrière la Ville	0329066554		Inconnu	67			Groupe: Maison de retraite de Liffol-le-Grand | Finess: 880781174 | Lits: 67 | Hébergement min: 1 993,50  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Liffol-le-Grand	Grand Est	France
ehpad-le-petit-ban	EHPAD Le Petit Ban	Groupe		Premier contact	241 rue Soeur Catherine	0329058390		Inconnu	62			Groupe: CHI de l'Ouest vosgien | Finess: 880783139 | Lits: 62 | Hébergement min: 2 131,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vittel	Grand Est	France
maison-de-retraite-saint-martin	Maison de retraite Saint-Martin	Groupe		Premier contact	8 rue du Cygne	0388859292		Inconnu	65			Groupe: CCAS d'Hilsenheim | Finess: 670797349 | Lits: 65 | Hébergement min: 2 031,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Hilsenheim	Grand Est	France
la-residence-ozanam	La Résidence Ozanam	Groupe		Premier contact	Rue du Stade	0329332197		Inconnu	63			Groupe: CCAS Chenimenil | Finess: 880780564 | Lits: 63 | Hébergement min: 2 071,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Cheniménil	Grand Est	France
ehpad-la-residence	EHPAD La Résidence	Groupe		Premier contact	13 rue Jean Mermoz	0324332036		Inconnu	64			Groupe: Centre Hospitalier Intercommunal Nord-Ardennes | Finess: 80003643 | Lits: 64 | Hébergement min: 2 028,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Charleville-Mézières	Grand Est	France
ehpad-abrapa-holtzheim	EHPAD Abrapa Holtzheim	Groupe		Premier contact	2 allée des Colombes	0388885018		Inconnu	56			Groupe: Abrapa | Finess: 670006618 | Lits: 56 | Hébergement min: 2 305,50  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Holtzheim	Grand Est	France
ehpad-stanislas	EHPAD Stanislas	Groupe		Premier contact	7 rue de la Montagne	0388541186		Inconnu	56			Groupe: Centre hospitalier Intercommunal de la Lauter | Finess: 670784404 | Lits: 56 | Hébergement min: 2 292,60  € | Typologie: Public		import-ehpad	2026-05-29			https://www.ch-wissembourg.fr/	EHPAD	Inconnu	1	Wissembourg	Grand Est	France
ehpad-legay-colin	EHPAD Legay Colin	Groupe		Premier contact	Rue de Saint Amand	0325945102		Inconnu	65			Groupe: Maison de retraite de Poissons | Finess: 520780453 | Lits: 65 | Hébergement min: 1 973,70  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Poissons	Grand Est	France
ehpad-les-grands-jardins	EHPAD Les Grands Jardins	Groupe		Premier contact	4 rue de la Gare	0383528400		Inconnu	59			Groupe: GIP Bien Vieillir En Pays Colombey | Finess: 540012994 | Lits: 59 | Hébergement min: 2 168,70  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Colombey-les-Belles	Grand Est	France
maison-de-retraite-de-la-petite-pierre	Maison de retraite de la Petite Pierre	Groupe		Premier contact	39 rue du Kirchberg	0388704647		Inconnu	62			Groupe: Association évangélique Lutherienne bienfaisance | Finess: 670796341 | Lits: 62 | Hébergement min: 2 055,30  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Petite-Pierre	Grand Est	France
ehpad-salem	EHPAD Salem	Groupe		Premier contact	7 R DE L'EGLISE	0388585530		Inconnu	65			Groupe: Association Dispensaire Protestant de la paroisse de Barr | Finess: 670782085 | Lits: 65 | Hébergement min: 1 959,60  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29			http://salem-barr.fr/	EHPAD	Inconnu	1	Barr	Grand Est	France
ehpad-felix-grelot	EHPAD Félix Grélot	Groupe		Premier contact	6 rue Felix Grelot	0325020940		Inconnu	65			Groupe: Maison de Retraite | Finess: 520780396 | Lits: 65 | Hébergement min: 1 947,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nogent	Grand Est	France
ehpad-du-kochersberg	EHPAD du Kochersberg	Groupe		Premier contact	8 rue des Seigneurs	0388040333		Inconnu	62			Groupe: Maison d'accueil d'accueil du kochersberg | Finess: 670795988 | Lits: 62 | Hébergement min: 2 034,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Willgottheim	Grand Est	France
ehpad-le-parc-fleuri	EHPAD Le parc fleuri	Groupe		Premier contact	24 faubourg Saint Martin	0325218010		Inconnu	62			Groupe: EHPAD de Pont-Sur-Seine | Finess: 100002187 | Lits: 62 | Hébergement min: 2 034,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pont-sur-Seine	Grand Est	France
ehpad-residence-clos-pre	EHPAD Résidence Clos Pré	Groupe		Premier contact	Rue du Clos Pré	0383293058		Inconnu	48			Groupe: Association Les Bruyères | Finess: 540019577 | Lits: 48 | Hébergement min: 2 622,90  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Max	Grand Est	France
ehpad-julie-gsell	EHPAD Julie Gsell	Groupe		Premier contact	20 rue du Moulin	0388632572		Inconnu	50			Groupe: Association Groupe SOS Séniors | Finess: 670780535 | Lits: 50 | Hébergement min: 2 515,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29			https://www.groupe-sos.org/	EHPAD	Inconnu	1	Bischwiller	Grand Est	France
ehpad-de-la-compassion	EHPAD de la Compassion	Groupe		Premier contact	5 rue de la Barre	0383253135		Inconnu	60			Groupe: ACIS France | Finess: 540008539 | Lits: 60 | Hébergement min: 2 062,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Firmin	Grand Est	France
ehpad-sentiers-d-automne	EHPAD Sentiers d'Automne	Groupe		Premier contact	50 rue du Chesnois	0329363228		Inconnu	54			Groupe: EHPAD Sentiers d'Automne | Finess: 880783204 | Lits: 54 | Hébergement min: 2 283,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Vôge-les-Bains	Grand Est	France
ehpad-gerard-de-hault	EHPAD Gérard de Hault	Groupe		Premier contact	2 rue du Château	0325552184		Inconnu	66			Groupe: Centre Hospitalier de Montier-En-Der | Finess: 520780461 | Lits: 66 | Hébergement min: 1 852,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sommevoire	Grand Est	France
ehpad-korian-les-bords-de-l-isle	EHPAD Korian Les Bords de l'Isle	Groupe		Premier contact	Rue de l'Isle	0553022200		Inconnu	67			Groupe: Groupe Korian | Finess: 240003384 | Lits: 67 | Hébergement min: 3 144,30  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Trélissac	Nouvelle-Aquitaine	France
maison-d-accueil-brancion	Maison d'Accueil Brancion	Groupe		Premier contact	11 rue Carnot	0383629150		Inconnu	62			Groupe: Association Le Toulois-Nord Familial | Finess: 540018983 | Lits: 62 | Hébergement min: 1 968,00  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Royaumeix	Grand Est	France
ehpad-marie-blaise	EHPAD Marie Blaise	Groupe		Premier contact	7 rue Jean Bertrand	0324535141		Inconnu	63			Groupe: EHPAD Marie Blaise | Finess: 80003304 | Lits: 63 | Hébergement min: 1 935,60  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Signy-le-Petit	Grand Est	France
ehpad-residence-les-myosotis	EHPAD Résidence Les Myosotis	Groupe		Premier contact	3 rue du Stade	0325010228		Inconnu	62			Groupe: CCAS de Bourmont | Finess: 520783150 | Lits: 62 | Hébergement min: 1 963,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bourmont-entre-Meuse-et-Mouzon	Grand Est	France
ehpad-israelite	EHPAD Israelite	Groupe		Premier contact	41 rue du Rabbin Elie Bloch	0387751436		Inconnu	63			Groupe: Association Home Israelite - Metz | Finess: 570002063 | Lits: 63 | Hébergement min: 1 918,20  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Metz	Grand Est	France
ehpad-sainte-elisabeth-basse-ham	EHPAD Sainte-Élisabeth Basse-Ham	Groupe		Premier contact	103 rue de la Foret	0382888580		Inconnu	63			Groupe: Clinique Ste Elisabeth - Thionville | Finess: 570023580 | Lits: 63 | Hébergement min: 1 916,40  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Basse-Ham	Grand Est	France
maison-de-retraite-le-val-fleuri	Maison de retraite Le Val Fleuri	Groupe		Premier contact	15 rue des Remparts	0387075166		Inconnu	61			Groupe: Maison de Retraite Fenetrange | Finess: 570012732 | Lits: 61 | Hébergement min: 1 977,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fénétrange	Grand Est	France
ehpad-les-marronniers-de-dompaire	EHPAD Les Marronniers de Dompaire	Groupe		Premier contact	82 rue de la Gare	0329365351		Inconnu	56			Groupe: Maison de Retraite les Marronniers | Finess: 880780697 | Lits: 56 | Hébergement min: 2 135,70  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dompaire	Grand Est	France
ehpad-la-source-du-breuil	EHPAD La Source du Breuil	Groupe		Premier contact	Rue du Gatinais	0387619920		Inconnu	45			Groupe: Groupe SOS Séniors | Finess: 570015297 | Lits: 45 | Hébergement min: 2 651,70  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sainte-Marie-aux-Chênes	Grand Est	France
ehpad-forfelet	EHPAD Forfelet	Groupe		Premier contact	296 rue James Wiese	0329506524		Inconnu	52			Groupe: Maison de Retraite Corcieux | Finess: 880781158 | Lits: 52 | Hébergement min: 2 292,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Corcieux	Grand Est	France
ehpad-au-bord-de-l-ill	EHPAD Au Bord de L'Ill	Groupe		Premier contact	19 rue du Général de Gaulle	0388963101		Inconnu	47			Groupe: Association Groupe SOS Séniors | Finess: 670013853 | Lits: 47 | Hébergement min: 2 515,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29			https://www.groupe-sos.org/	EHPAD	Inconnu	1	La Wantzenau	Grand Est	France
ehpad-maison-d-accueil-la-solidarite	EHPAD Maison d'accueil La Solidarité	Groupe		Premier contact	122 rue de la République	0388517434		Inconnu	53			Groupe: Association Maison d'accueil La Solidarité | Finess: 670797299 | Lits: 53 | Hébergement min: 2 199,00  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Hœrdt	Grand Est	France
ehpad-de-rocroi	EHPAD de Rocroi	Groupe		Premier contact	6 rue de Nevers	0324541076		Inconnu	57			Groupe: Maison de Retraite de Rocroi | Finess: 80002058 | Lits: 57 | Hébergement min: 2 037,30  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Rocroi	Grand Est	France
ehpad-la-clairiere-de-bel-air	EHPAD La Clairière de Bel-air	Groupe		Premier contact	Rue de Los Heros	0556161356		Inconnu	66			Groupe: SARL la Clairiere de Bel Air | Finess: 330798273 | Lits: 66 | Hébergement min: 3 169,80  € | Typologie: Privé commercial		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Haillan	Nouvelle-Aquitaine	France
ehpad-la-petite-venise	EHPAD La Petite Venise	Groupe		Premier contact	2 avenue du général Margueritte	0324228008		Inconnu	57			Groupe: Centre Hospitalier Intercommunal Nord-Ardennes | Finess: 80009178 | Lits: 57 | Hébergement min: 2 002,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sedan	Grand Est	France
ehpad-le-home-du-cameroun	EHPAD Le Home du Cameroun	Groupe		Premier contact	52 rue de Vielsalm	0329505251		Inconnu	51			Groupe: ADAVIE | Finess: 880783667 | Lits: 51 | Hébergement min: 2 228,70  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bruyères	Grand Est	France
ehpad-missions-africaines	EHPAD Missions Africaines	Groupe		Premier contact	32 rue Principale	0388585400		Inconnu	49			Groupe: Association MR Missions Africaines | Finess: 670791284 | Lits: 49 | Hébergement min: 2 317,50  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Pierre	Grand Est	France
maison-de-retraite-ehpad-pere-faller	Maison de retraite EHPAD Père Faller	Groupe		Premier contact	6 rue du Couvent	0389269730		Inconnu	45			Groupe: Association Maison Père Faller | Finess: 680017407 | Lits: 45 | Hébergement min: 2 520,90  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29			http://www.pere-faller.fr/	EHPAD	Inconnu	1	Bellemagny	Grand Est	France
ehpad-de-seltz	EHPAD de Seltz	Groupe		Premier contact	8 rue Principale	0388541186		Inconnu	52			Groupe: Centre hospitalier Intercommunal de la Lauter | Finess: 670781095 | Lits: 52 | Hébergement min: 2 167,20  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Seltz	Grand Est	France
ehpad-maison-de-retraite-l-oseraie	EHPAD Maison de retraite l'Oseraie	Groupe		Premier contact	27 rue de Maréville	0383412476		Inconnu	43			Groupe: Association Les Bruyères | Finess: 540014008 | Lits: 43 | Hébergement min: 2 528,40  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Laxou	Grand Est	France
ehpad-les-cepages	EHPAD Les Cépages	Groupe		Premier contact	1 boulevard d'Argonne	0329458888		Inconnu	60			Groupe: Centre hospitalier de Bar le Duc - Fains-Veel | Finess: 550006340 | Lits: 60 | Hébergement min: 1 811,70  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bar-le-Duc	Grand Est	France
ehpad-le-gentil-home	EHPAD Le Gentil Home	Groupe		Premier contact	21 rue du Bourg	0389961313		Inconnu	40			Groupe: CCAS de Fegersheim | Finess: 670003615 | Lits: 40 | Hébergement min: 2 685,00  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fegersheim	Grand Est	France
ehpad-paul-bertololy	EHPAD Paul Bertololy	Groupe		Premier contact	15 rue Eichholz	0388942105		Inconnu	43			Groupe: Association Groupe SOS Séniors | Finess: 670006279 | Lits: 43 | Hébergement min: 2 476,20  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29			https://www.groupe-sos.org/	EHPAD	Inconnu	1	Lembach	Grand Est	France
ehpad-residence-de-l-alumnat	EHPAD Résidence de l'Alumnat	Groupe		Premier contact	4 rue de l'Alumnat	0388825000		Inconnu	46			Groupe: CCAS de Scherwiller | Finess: 670011758 | Lits: 46 | Hébergement min: 2 289,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Scherwiller	Grand Est	France
ehpad-saint-paulin	EHPAD Saint-Paulin	Groupe		Premier contact	16 rue Saint-Paulin	0387019219		Inconnu	51			Groupe: Hôpital Saint-Jacques | Finess: 570002089 | Lits: 51 | Hébergement min: 2 062,80  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Epvre	Grand Est	France
ehpad-de-soultz	EHPAD de Soultz	Groupe		Premier contact	80 route de Guebwiller	0389621710		Inconnu	46			Groupe: Hôpital intercommunal Soultz-Issenheim | Finess: 680011418 | Lits: 46 | Hébergement min: 2 232,90  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Soultz-Haut-Rhin	Grand Est	France
ehpad-residence-allee-des-platanes	EHPAD Résidence Allée des Platanes	Groupe		Premier contact	16 rue de Bise	0325293152		Inconnu	50			Groupe: EHPAD des Riceys | Finess: 100002195 | Lits: 50 | Hébergement min: 2 052,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Les Riceys	Grand Est	France
ehpad-du-centre-medical	EHPAD du Centre Médical	Groupe		Premier contact	9 route du Centre Médical	0388475050		Inconnu	45			Groupe: UGECAM Alsace | Finess: 670795145 | Lits: 45 | Hébergement min: 2 161,80  € | Typologie: Privé non lucratif		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saales	Grand Est	France
ehpad-centre-de-sante	EHPAD Centre de santé	Groupe		Premier contact	rue Savigny Pré	0324587760		Inconnu	46			Groupe: Centre Hospitalier Intercommunal Nord-Ardennes | Finess: 80009947 | Lits: 46 | Hébergement min: 2 028,60  € | Typologie: Public		import-ehpad	2026-05-29				EHPAD	Inconnu	1	Charleville-Mézières	Grand Est	France
