id	company_id	DUI	name	job_title	funnel_stage	linkedin	email	phone	temperature	recap	next_action	website	source	created_by	created_at	updated_by	updated_at
ehpad-les-jardins-d-artemis-referent	ehpad-les-jardins-d-artemis	Inconnu	Directeur EHPAD Les Jardins d'Artemis	Directeur	Premier contact			+33491351535	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-jolivade-referent	ehpad-la-jolivade	Inconnu	Directeur EHPAD La Jolivade	Directeur	Premier contact			+33467133000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-francoise-gauffier-referent	ehpad-francoise-gauffier	Inconnu	Directeur EHPAD Françoise Gauffier	Directeur	Premier contact			+33499549670	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-poesie-referent	ehpad-la-poesie	Inconnu	Directeur EHPAD La Poésie	Directeur	Premier contact			+33467183380	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-lombez-referent	ehpad-de-lombez	Inconnu	Directeur EHPAD de Lombez	Directeur	Premier contact			+33562620707	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-amans-referent	ehpad-saint-amans	Inconnu	Directeur EHPAD Saint-Amans	Directeur	Premier contact			+33565773220	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-l-occitanie-referent	ehpad-residence-l-occitanie	Inconnu	Directeur EHPAD Résidence l'Occitanie	Directeur	Premier contact			+33442979200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-foyer-residence-l-accueil-referent	ehpad-foyer-residence-l-accueil	Inconnu	Directeur EHPAD Foyer Résidence L'Accueil	Directeur	Premier contact			+33467730300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-cos-le-rejal-referent	ehpad-cos-le-rejal	Inconnu	Directeur EHPAD COS Le Rejal	Directeur	Premier contact			+33466442140	Froid				import-ehpad	import-ehpad	2026-05-29		
korian-rives-d-esterel-referent	korian-rives-d-esterel	Inconnu	Directeur Korian Rives d'Esterel	Directeur	Premier contact			+33494517220	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-rose-de-montella-referent	ehpad-rose-de-montella	Inconnu	Directeur EHPAD Rose de Montella	Directeur	Premier contact			+33468307900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-rene-lencou-realmont-referent	ehpad-rene-lencou-realmont	Inconnu	Directeur EHPAD Rene Lencou Realmont	Directeur	Premier contact			+33563555020	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-soubeiran-referent	ehpad-residence-soubeiran	Inconnu	Directeur EHPAD Résidence Soubeiran	Directeur	Premier contact			+33466853073	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-agir-castres-referent	ehpad-agir-castres	Inconnu	Directeur EHPAD AGIR CASTRES	Directeur	Premier contact			+33563722040	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-tour-referent	ehpad-la-tour	Inconnu	Directeur EHPAD La Tour	Directeur	Premier contact			+33468441300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-valberes-referent	ehpad-les-valberes	Inconnu	Directeur EHPAD Les Valbères	Directeur	Premier contact			+33468953030	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-louise-de-roquelaure-referent	ehpad-residence-louise-de-roquelaure	Inconnu	Directeur EHPAD Résidence Louise de Roquelaure	Directeur	Premier contact			+33561679700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-maziere-referent	ehpad-la-maziere	Inconnu	Directeur EHPAD La Mazière	Directeur	Premier contact			+33563537420	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-foyer-capestang-referent	ehpad-residence-foyer-capestang	Inconnu	Directeur EHPAD Résidence-foyer Capestang	Directeur	Premier contact			+33467934949	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-badones-referent	ehpad-les-jardins-de-badones	Inconnu	Directeur EHPAD Les jardins de Badones	Directeur	Premier contact			+33467497000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-notre-dame-des-pins-referent	ehpad-notre-dame-des-pins	Inconnu	Directeur EHPAD Notre Dame des Pins	Directeur	Premier contact			+33466543010	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-cistes-referent	ehpad-les-cistes	Inconnu	Directeur EHPAD Les Cistes	Directeur	Premier contact			+33466221079	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-oliviers-de-saint-laurent-referent	ehpad-les-oliviers-de-saint-laurent	Inconnu	Directeur EHPAD Les Oliviers de Saint-Laurent	Directeur	Premier contact			+33497122320	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-reflets-d-argent-referent	ehpad-les-reflets-d-argent	Inconnu	Directeur EHPAD Les Reflets d'Argent	Directeur	Premier contact			+33467176400	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-estamounets-referent	ehpad-les-estamounets	Inconnu	Directeur EHPAD Les Estamounets	Directeur	Premier contact			+33468741050	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-labahou-referent	ehpad-labahou	Inconnu	Directeur EHPAD Labahou	Directeur	Premier contact			+33466783838	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-mutualiste-la-pyreneenne-referent	ehpad-residence-mutualiste-la-pyreneenne	Inconnu	Directeur EHPAD Résidence Mutualiste la Pyrénéenne	Directeur	Premier contact			+33562384800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-ange-gardien-referent	ehpad-ange-gardien	Inconnu	Directeur EHPAD Ange Gardien	Directeur	Premier contact			+33563631233	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-moutier-notre-dame-referent	ehpad-le-moutier-notre-dame	Inconnu	Directeur EHPAD Le Moutier Notre-Dame	Directeur	Premier contact			+33565408276	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-cote-canal-referent	ehpad-cote-canal	Inconnu	Directeur EHPAD Côte Canal	Directeur	Premier contact			+33466800606	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-paul-jordana-referent	ehpad-paul-jordana	Inconnu	Directeur EHPAD Paul-Jordana	Directeur	Premier contact			+33466359020	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-val-de-l-ourse-referent	ehpad-val-de-l-ourse	Inconnu	Directeur EHPAD Val de l'Ourse	Directeur	Premier contact			+33562993283	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-jules-seguela-referent	ehpad-jules-seguela	Inconnu	Directeur EHPAD Jules Séguéla	Directeur	Premier contact			+33468466500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-asteries-referent	ehpad-les-asteries	Inconnu	Directeur EHPAD Les Astéries	Directeur	Premier contact			+33499576170	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-chateau-de-montvaillant-referent	ehpad-le-chateau-de-montvaillant	Inconnu	Directeur EHPAD Le Château de Montvaillant	Directeur	Premier contact			+33466347500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-dominique-association-le-moutier-referent	ehpad-saint-dominique-association-le-moutier	Inconnu	Directeur EHPAD Saint-Dominique Association le Moutier	Directeur	Premier contact			+33565691412	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-foyer-du-petit-jer-referent	ehpad-residence-le-foyer-du-petit-jer	Inconnu	Directeur EHPAD Résidence Le Foyer du Petit Jer	Directeur	Premier contact			+33562940566	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-alfred-silhol-referent	ehpad-alfred-silhol	Inconnu	Directeur EHPAD Alfred Silhol	Directeur	Premier contact			+33466250023	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-bastide-d-albret-referent	ehpad-la-bastide-d-albret	Inconnu	Directeur EHPAD La Bastide d'Albret	Directeur	Premier contact			+33562701661	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-las-fountetos-referent	ehpad-las-fountetos	Inconnu	Directeur EHPAD Las Fountetos	Directeur	Premier contact			+33468244606	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-gerard-soulatges-referent	ehpad-gerard-soulatges	Inconnu	Directeur EHPAD Gérard Soulatges	Directeur	Premier contact			+33467448000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-lou-castellas-ehpad-referent	ehpad-lou-castellas-ehpad	Inconnu	Directeur EHPAD Lou Castellas EHPAD	Directeur	Premier contact			+33467098600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-simone-de-beauvoir-referent	ehpad-simone-de-beauvoir	Inconnu	Directeur EHPAD Simone de Beauvoir	Directeur	Premier contact			+33467936105	Froid				import-ehpad	import-ehpad	2026-05-29		
maison-de-retraite-sainte-sophie-referent	maison-de-retraite-sainte-sophie	Inconnu	Directeur Maison de retraite Sainte-Sophie	Directeur	Premier contact			+33563271300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-domaine-de-la-source-referent	ehpad-domaine-de-la-source	Inconnu	Directeur EHPAD Domaine de la Source	Directeur	Premier contact			+33442730000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-prade-referent	ehpad-la-prade	Inconnu	Directeur EHPAD La prade	Directeur	Premier contact			+33562232944	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-rouviere-referent	ehpad-la-rouviere	Inconnu	Directeur EHPAD La Rouvière	Directeur	Premier contact			+33467443303	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-gaubert-referent	ehpad-gaubert	Inconnu	Directeur EHPAD Gaubert	Directeur	Premier contact			+33534562409	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-mazargues-referent	ehpad-residence-mazargues	Inconnu	Directeur EHPAD - Résidence Mazargues	Directeur	Premier contact			+33496199393	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-moulin-referent	ehpad-residence-le-moulin	Inconnu	Directeur EHPAD Résidence Le moulin	Directeur	Premier contact			+33468291729	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-jean-baptiste-delfau-referent	ehpad-residence-jean-baptiste-delfau	Inconnu	Directeur EHPAD Résidence Jean-Baptiste Delfau	Directeur	Premier contact			+33565461910	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-vialas-referent	ehpad-de-vialas	Inconnu	Directeur EHPAD de Vialas	Directeur	Premier contact			+33466410163	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-paul-reig-referent	ehpad-residence-paul-reig	Inconnu	Directeur EHPAD Résidence Paul Reig	Directeur	Premier contact			+33468983636	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-lou-pais-referent	ehpad-lou-pais	Inconnu	Directeur EHPAD Lou Païs	Directeur	Premier contact			+33562319609	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-maison-d-accueil-sainte-marie-referent	ehpad-maison-d-accueil-sainte-marie	Inconnu	Directeur EHPAD Maison d'Accueil Sainte-Marie	Directeur	Premier contact			+33565622510	Froid				import-ehpad	import-ehpad	2026-05-29		
anras-ehpad-sainte-therese-referent	anras-ehpad-sainte-therese	Inconnu	Directeur ANRAS EHPAD Sainte-Therese	Directeur	Premier contact			+33565512200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-l-etoile-du-soir-referent	ehpad-de-l-etoile-du-soir	Inconnu	Directeur EHPAD de l'Étoile du Soir	Directeur	Premier contact			+33565501010	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-terre-blanche-referent	ehpad-terre-blanche	Inconnu	Directeur EHPAD Terre Blanche	Directeur	Premier contact			+33467099780	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-barbacane-referent	ehpad-residence-la-barbacane	Inconnu	Directeur EHPAD Résidence La Barbacane	Directeur	Premier contact			+33563207004	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-thalassa-referent	ehpad-les-jardins-de-thalassa	Inconnu	Directeur EHPAD Les Jardins de Thalassa	Directeur	Premier contact			+33498011414	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-foyer-l-oustalet-montagnac-referent	ehpad-residence-foyer-l-oustalet-montagnac	Inconnu	Directeur EHPAD Résidence Foyer l'Oustalet Montagnac	Directeur	Premier contact			+33467241940	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jasses-referent	ehpad-les-jasses	Inconnu	Directeur EHPAD Les Jasses	Directeur	Premier contact			+33466637100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-moulins-puylaurens-referent	ehpad-residence-les-moulins-puylaurens	Inconnu	Directeur EHPAD Résidence Les Moulins Puylaurens	Directeur	Premier contact			+33563750001	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-de-la-malepere-referent	residence-de-la-malepere	Inconnu	Directeur Résidence de la Malepère	Directeur	Premier contact			+33468762053	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-logis-d-aure-referent	ehpad-les-logis-d-aure	Inconnu	Directeur EHPAD Les Logis d'Aure	Directeur	Premier contact			+33562399178	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-laurent-antoine-referent	ehpad-laurent-antoine	Inconnu	Directeur EHPAD Laurent Antoine	Directeur	Premier contact			+33434858500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-impressa-referent	ehpad-villa-impressa	Inconnu	Directeur EHPAD Villa Impressa	Directeur	Premier contact			+33499743636	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-samdo-rochebelle-referent	ehpad-residence-samdo-rochebelle	Inconnu	Directeur EHPAD Résidence Samdo Rochebelle	Directeur	Premier contact			+33466347600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-du-riveral-referent	ehpad-les-jardins-du-riveral	Inconnu	Directeur EHPAD Les jardins du Riveral	Directeur	Premier contact			+33467576622	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-maison-bleue-referent	ehpad-la-maison-bleue	Inconnu	Directeur EHPAD La maison bleue	Directeur	Premier contact			+33492086060	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-chateau-fleuri-vic-fezensac-referent	ehpad-le-chateau-fleuri-vic-fezensac	Inconnu	Directeur EHPAD Le Château Fleuri Vic-Fezensac	Directeur	Premier contact			+33562063884	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-ramondias-referent	ehpad-les-ramondias	Inconnu	Directeur EHPAD Les Ramondias	Directeur	Premier contact			+33562923700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-les-pins-bleus-referent	ehpad-korian-les-pins-bleus	Inconnu	Directeur EHPAD Korian Les pins bleus	Directeur	Premier contact			+33494110303	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-sapin-d-or-referent	ehpad-le-sapin-d-or	Inconnu	Directeur EHPAD Le sapin d'Or	Directeur	Premier contact			+33561016601	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-bastide-du-luberon-referent	ehpad-la-bastide-du-luberon	Inconnu	Directeur EHPAD La bastide du Lubéron	Directeur	Premier contact			+33490763000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-renaissance-referent	ehpad-la-renaissance	Inconnu	Directeur EHPAD La Renaissance	Directeur	Premier contact			+33467282294	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-vincent-azema-banyuls-sur-mer-referent	ehpad-vincent-azema-banyuls-sur-mer	Inconnu	Directeur EHPAD Vincent Azéma Banyuls-sur-Mer	Directeur	Premier contact			+33468883503	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-baise-referent	ehpad-residence-la-baise	Inconnu	Directeur EHPAD Résidence La Baïse	Directeur	Premier contact			+33562997422	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-val-de-ceze-referent	ehpad-residence-val-de-ceze	Inconnu	Directeur EHPAD Résidence Val-de-Cèze	Directeur	Premier contact			+33466505757	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-augusta-besson-referent	ehpad-augusta-besson	Inconnu	Directeur EHPAD Augusta Besson	Directeur	Premier contact			+33466332730	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-colibris-referent	ehpad-residence-les-colibris	Inconnu	Directeur EHPAD Résidence Les Colibris	Directeur	Premier contact			+33442573074	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-riviere-marze-referent	ehpad-riviere-marze	Inconnu	Directeur EHPAD Rivière Marze	Directeur	Premier contact			+33466637102	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-cours-foucault-referent	ehpad-du-cours-foucault	Inconnu	Directeur EHPAD du Cours Foucault	Directeur	Premier contact			+33563928133	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-missions-africaines-referent	ehpad-les-missions-africaines	Inconnu	Directeur EHPAD Les Missions Africaines	Directeur	Premier contact			+33467599855	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-du-petit-bois-referent	ehpad-residence-du-petit-bois	Inconnu	Directeur EHPAD Résidence du petit bois	Directeur	Premier contact			+33565532625	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-pepiniere-referent	ehpad-la-pepiniere	Inconnu	Directeur EHPAD La pépinière	Directeur	Premier contact			+33562066052	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-refuge-protestant-referent	ehpad-le-refuge-protestant	Inconnu	Directeur EHPAD Le refuge protestant	Directeur	Premier contact			+33563713200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-clementia-referent	ehpad-villa-clementia	Inconnu	Directeur EHPAD Villa Clementia	Directeur	Premier contact			+33467000020	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-les-terrasses-du-pastel-referent	residence-les-terrasses-du-pastel	Inconnu	Directeur Résidence Les Terrasses du Pastel	Directeur	Premier contact			+33563432743	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-estagnol-referent	ehpad-l-estagnol	Inconnu	Directeur EHPAD L'Estagnol	Directeur	Premier contact			+33499442622	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-mathilde-laurent-referent	ehpad-mathilde-laurent	Inconnu	Directeur EHPAD Mathilde Laurent	Directeur	Premier contact			+33499513200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-fontanelle-referent	ehpad-la-fontanelle	Inconnu	Directeur EHPAD La Fontanelle	Directeur	Premier contact			+33565470353	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-rives-du-pelam-referent	ehpad-les-rives-du-pelam	Inconnu	Directeur EHPAD Les rives du Pelam	Directeur	Premier contact			+33562358000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-freres-de-fonseranes-referent	ehpad-les-freres-de-fonseranes	Inconnu	Directeur EHPAD Les Frères de Fonseranes	Directeur	Premier contact			+33467495900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-cheveux-d-ange-referent	ehpad-les-cheveux-d-ange	Inconnu	Directeur EHPAD Les Cheveux d'Ange	Directeur	Premier contact			+33565584420	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-notre-dame-des-champs-referent	ehpad-notre-dame-des-champs	Inconnu	Directeur EHPAD Notre-Dame des champs	Directeur	Premier contact			+33467668686	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-rediciano-referent	ehpad-villa-rediciano	Inconnu	Directeur EHPAD Villa Rédiciano	Directeur	Premier contact			+33466022300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-louis-laget-referent	ehpad-louis-laget	Inconnu	Directeur EHPAD Louis Laget	Directeur	Premier contact			+33467875364	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-jacques-saurin-moussac-referent	ehpad-jacques-saurin-moussac	Inconnu	Directeur EHPAD Jacques Saurin Moussac	Directeur	Premier contact			+33466208300	Froid				import-ehpad	import-ehpad	2026-05-29		
